Classification	ID	Name
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/bami1239	west2958	West Bamileke
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/bami1239	east2862	East Bamileke
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/bami1239/west2958	bamb1272	Bamboutos
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/mbam1253	nunm1234	Nun MCNB
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/ngem1254	mank1258	Mankonic
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/ngem1254	uncl1529	Unclassified Ngembaic
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/momo1242	widi1234	Widikum-Tadkon
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/momo1242	ngie1243	Ngie-Oshie
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/momo1242	mund1338	Mundani-Njen
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243	sout2822	South Ring
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243	cent2385	Center-West Ring
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/sout2822	babu1241	Babungoic
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385	west2835	West Ring
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385	cent2275	Center Ring
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/west2835	aghe1240	Aghemic
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/west2835/aghe1240	aghe1241	Aghem-Weh
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/cent2275	komk1239	Komic
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/cent2275	mmen1239	Mmen-Bum
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/sout3181	menk1239	Menka-Atong
atla1278/volt1241/benu1247/delt1251	obol1242	Lower Cross
atla1278/volt1241/benu1247/delt1251	ogon1240	Ogonoid
atla1278/volt1241/benu1247/delt1251	cent2028	Central Delta
atla1278/volt1241/benu1247/delt1251	uppe1418	Upper Cross
atla1278/volt1241/benu1247/delt1251/obol1242	obol1244	Oboloic
atla1278/volt1241/benu1247/delt1251/obol1242	cent2253	Central Lower Cross
atla1278/volt1241/benu1247/delt1251/obol1242	enwa1244	Enwang-Uda
atla1278/volt1241/benu1247/delt1251/obol1242/cent2253	ibuo1241	Ibuoro-Nkari
atla1278/volt1241/benu1247/delt1251/obol1242/cent2253	efik1244	Efik-Ibibio
atla1278/volt1241/benu1247/delt1251/obol1242/cent2253	ekit1245	Ekit-Etebi
atla1278/volt1241/benu1247/delt1251/ogon1240	east2401	East Ogonoid
atla1278/volt1241/benu1247/delt1251/ogon1240	west2469	West Ogonoid
atla1278/volt1241/benu1247/delt1251/ogon1240/east2401	taik1252	Tai-Kana
atla1278/volt1241/benu1247/delt1251/cent2028	abua1243	Abua-Odual
atla1278/volt1241/benu1247/delt1251/cent2028	kugb1242	Kugboic
atla1278/volt1241/benu1247/delt1251/uppe1418	cent2027	Central Upper Cross
atla1278/volt1241/benu1247/delt1251/uppe1418	agoi1245	Agoi-Doko-Iyoniyong
atla1278/volt1241/benu1247/delt1251/uppe1418	kion1241	Kiong-Korop
atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027	east2400	East-West Central Delta Cross
atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027	nort2790	North-South Central Delta Cross
atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400	loko1252	Lokoic
atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400	mbem1251	Mbembe-Legbo
atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/loko1252	lubi1239	Lubila-Lokaa
atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/mbem1251	legb1241	Legboic
atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/mbem1251/legb1241	leny1239	Lenyima-Leyigha
atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790	kori1259	Koring-Kukele
atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790	ubag1244	Ubaghara-Kohumono
atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/kori1259	kuke1241	Kukele-Uzekwe
atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/ubag1244	kohu1243	Kohumonoic
atla1278/volt1241/benu1247/ebir1244	nupe1252	Macro-Nupoid
atla1278/volt1241/benu1247/ebir1244/nupe1252	nupo1239	Nupoid
atla1278/volt1241/benu1247/ebir1244/nupe1252	gbag1256	Gbagyi-Gbari
atla1278/volt1241/benu1247/ebir1244/nupe1252/nupo1239	dibo1249	Dibo-Kupa
atla1278/volt1241/benu1247/ebir1244/nupe1252/nupo1239/dibo1249	dibo1250	Abawa
atla1278/volt1241/benu1247/ebir1244/nupe1252/nupo1239/dibo1249/dibo1250	kami1263	Kami-Gupa
atla1278/volt1241/benu1247/kain1275	kain1276	Kainji Lake
atla1278/volt1241/benu1247/kain1275	cent2242	Central Kainji
atla1278/volt1241/benu1247/kain1275/kain1276	uppe1457	Upper Niger Kainji
atla1278/volt1241/benu1247/kain1275/kain1276/uppe1457	oler1234	Oleran
atla1278/volt1241/benu1247/kain1275/cent2242	shir1273	Shiroro-Kamuku
atla1278/volt1241/benu1247/kain1275/cent2242	duka1247	Northwestern Kainji
atla1278/volt1241/benu1247/kain1275/cent2242	kamb1317	Kambari-Cicipu
atla1278/volt1241/benu1247/kain1275/cent2242	basa1288	Basa-Eastern Kainji
atla1278/volt1241/benu1247/kain1275/cent2242/shir1273	shir1275	Shiroro
atla1278/volt1241/benu1247/kain1275/cent2242/shir1273	kamu1261	Kamuku-Hungwarya
atla1278/volt1241/benu1247/kain1275/cent2242/shir1273/kamu1261	kamu1262	Kamuku
atla1278/volt1241/benu1247/kain1275/cent2242/shir1273/kamu1261/kamu1262	rogo1239	Rogo-Sagamuk-Sama-Sambuga
atla1278/volt1241/benu1247/kain1275/cent2242/shir1273/kamu1261/kamu1262/rogo1239	saga1266	Sagamuk-Sama-Sambuga
atla1278/volt1241/benu1247/kain1275/cent2242/duka1247	duka1250	Dukaic
atla1278/volt1241/benu1247/kain1275/cent2242/duka1247	clel1239	Clela-Damakawa
atla1278/volt1241/benu1247/kain1275/cent2242/duka1247/duka1250	main1281	Main-Gwamhi
atla1278/volt1241/benu1247/kain1275/cent2242/kamb1317	kamb1319	Kambaric
atla1278/volt1241/benu1247/kain1275/cent2242/kamb1317/kamb1319	west2828	West Kambaric
atla1278/volt1241/benu1247/kain1275/cent2242/kamb1317/kamb1319	east2739	East Kambaric
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288	basa1279	Basa
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288	east2404	Eastern Kainji
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/basa1279	kont1247	Kontagora-Gumna-Koromba
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/basa1279/kont1247	gumn1234	Gumna-Kontagora
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404	josa1234	Jos
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404	piti1242	Piti-Atsam
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234	kaur1268	Kauru
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234	nort3210	Northern Jos
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/kaur1268	vori1234	Voric
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210	lame1269	Lameic
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210	ning1277	Ningic
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210	nort3215	North-Central Jos
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215	chok1248	Chokobo-Lemoro-Sanga
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215	boze1240	Boze-Loro
atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/chok1248	lemo1244	Lemoro-Sanga
atla1278/volt1241/benu1247/defo1239	yoru1244	Yoruboid
atla1278/volt1241/benu1247/defo1239	ayer1244	Ayere-Ahan
atla1278/volt1241/benu1247/defo1239/yoru1244	edek1238	Edekiri
atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238	edea1234	Ede
atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234	east2738	Eastern Ede
atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234	west2827	Western Ede
atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/east2738	sout3186	Southeastern Ede
atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/east2738/sout3186	nucl1747	Nuclear Yoruba
atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/east2738/sout3186/nucl1747	lucu1239	Lucumi-Yoruba
atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/west2827	sout3187	Southwestern Ede
atla1278/volt1241/benu1247/benu1248	bero1241	Beromic
atla1278/volt1241/benu1247/benu1248	alum1249	Alumic
atla1278/volt1241/benu1247/benu1248	nort3169	Northern Benue-Congo Plateau
atla1278/volt1241/benu1247/benu1248	sout2800	Southeastern Benue-Congo Plateau
atla1278/volt1241/benu1247/benu1248	taro1265	Tarokoid
atla1278/volt1241/benu1247/benu1248	west2801	Western Benue-Congo Plateau
atla1278/volt1241/benu1247/benu1248	benu1249	Benue-Congo Central Plateau
atla1278/volt1241/benu1247/benu1248	yuku1244	Yukubenic
atla1278/volt1241/benu1247/benu1248/bero1241	iten1244	Iten-Cara-Berom
atla1278/volt1241/benu1247/benu1248/alum1249	jili1242	Jilic-Eggonic
atla1278/volt1241/benu1247/benu1248/alum1249	alum1250	Alumu-Toro
atla1278/volt1241/benu1247/benu1248/alum1249/jili1242	eggo1240	Eggon-Ake
atla1278/volt1241/benu1247/benu1248/alum1249/jili1242	jili1243	Jilic
atla1278/volt1241/benu1247/benu1248/alum1249/alum1250	hash1239	Hasha-Sambe
atla1278/volt1241/benu1247/benu1248/alum1249/alum1250	alum1251	Alumu-Akpondu
atla1278/volt1241/benu1247/benu1248/nort3169	nucl1832	Nuclear Northern Benue-Congo Plateau
atla1278/volt1241/benu1247/benu1248/nort3169/nucl1832	kutu1268	Kuturmi-Ajiya
atla1278/volt1241/benu1247/benu1248/sout2800	horo1248	Horom-Fyem
atla1278/volt1241/benu1247/benu1248/taro1265	kwan1287	Bijimic-Sur
atla1278/volt1241/benu1247/benu1248/taro1265	yang1302	Yangkam-Tarok-Pe
atla1278/volt1241/benu1247/benu1248/taro1265/kwan1287	vagh1247	Bijimic
atla1278/volt1241/benu1247/benu1248/taro1265/kwan1287/vagh1247	vagh1250	Vaghat
atla1278/volt1241/benu1247/benu1248/taro1265/yang1302	taro1266	Tarok-Pe
atla1278/volt1241/benu1247/benu1248/west2801	nort3184	Northwestern Benue-Congo Plateau
atla1278/volt1241/benu1247/benu1248/west2801	uncl1532	Unclassified Western Benue-Congo Plateau
atla1278/volt1241/benu1247/benu1248/west2801	ninz1247	Ninzic
atla1278/volt1241/benu1247/benu1248/west2801/nort3184	hyam1246	Hyamic
atla1278/volt1241/benu1247/benu1248/west2801/nort3184	koro1301	Koroic
atla1278/volt1241/benu1247/benu1248/west2801/nort3184	gyon1234	Gyong-Kamantan
atla1278/volt1241/benu1247/benu1248/west2801/nort3184/hyam1246	zhir1241	Zhiric
atla1278/volt1241/benu1247/benu1248/west2801/nort3184/koro1301	duya1234	Duyaic
atla1278/volt1241/benu1247/benu1248/west2801/nort3184/koro1301	tino1236	Tinoric
atla1278/volt1241/benu1247/benu1248/west2801/ninz1247	ruku1240	Rukubic
atla1278/volt1241/benu1247/benu1248/west2801/ninz1247	kanu1282	Kanufi-Ninkyob-Angan
atla1278/volt1241/benu1247/benu1248/benu1249	sout3163	South-Central Benue-Congo Plateau
atla1278/volt1241/benu1247/benu1248/benu1249/sout3163	nucl1795	Nuclear Zaric
atla1278/volt1241/benu1247/benu1248/benu1249/sout3163/nucl1795	kata1275	Katabic
atla1278/volt1241/benu1247/benu1248/benu1249/sout3163/nucl1795	izer1242	Izeric
atla1278/volt1241/benu1247/benu1248/yuku1244	bete1266	Bete-Lufu
atla1278/volt1241/benu1247/benu1248/yuku1244	akum1239	Akum-Beezen
atla1278/volt1241/benu1247/benu1248/yuku1244	unun9911	Unclassified Yukubenic
atla1278/volt1241/benu1247/benu1248/yuku1244/akum1239	beez1239	Beezen-Baazem
atla1278/volt1241/benu1247/idom1262	etul1244	Akweya
atla1278/volt1241/benu1247/idom1262	yaty1238	Yatye-Akpa
atla1278/volt1241/benu1247/idom1262/etul1244	etul1246	Etulo-Idoma
atla1278/volt1241/benu1247/idom1262/etul1244/etul1246	nucl1732	Nuclear Idoma
atla1278/volt1241/benu1247/igbo1258	igbo1259	Nuclear Igboid
atla1278/volt1241/unun9902	adam1254	Adamawa Fali
atla1278/nort3146	cang1245	Cangin
atla1278/nort3146	jaad1234	Jaad
atla1278/nort3146	peul1234	Fula-Sereer
atla1278/nort3146	cent2230	Central Atlantic
atla1278/nort3146	nalu1241	Naluic
atla1278/nort3146	wolo1248	Wolof-BKK
atla1278/nort3146	tend1239	Tenda
atla1278/nort3146/cang1245	palo1244	Palor-Ndut
atla1278/nort3146/cang1245	saaf1239	Saafi-Noon-Lehar
atla1278/nort3146/cang1245/saaf1239	noon1244	Noon-Lehar
atla1278/nort3146/peul1234	fula1264	Fula
atla1278/nort3146/peul1234/fula1264	fula1265	Eastern Fula
atla1278/nort3146/peul1234/fula1264/fula1265	adam1260	Adamawa-Bagirmi Fulfulde
atla1278/nort3146/cent2230	bijo1239	Bijogo
atla1278/nort3146/cent2230	bakk1238	Bak
atla1278/nort3146/cent2230/bakk1238	bala1300	Balanta
atla1278/nort3146/cent2230/bakk1238	jool1234	Joola-Manjaku
atla1278/nort3146/cent2230/bakk1238/jool1234	manj1250	Manjaku-Mankanya-Pepel
atla1278/nort3146/cent2230/bakk1238/jool1234	jola1264	Jola
atla1278/nort3146/cent2230/bakk1238/jool1234/manj1250	curb1234	Cur-Bok-Cotier
atla1278/nort3146/cent2230/bakk1238/jool1234/jola1264	gusi1245	Gusilay-Bandial
atla1278/nort3146/cent2230/bakk1238/jool1234/jola1264	bayo1262	Bayot
atla1278/nort3146/cent2230/bakk1238/jool1234/jola1264	fhjo1234	FH-Jola
atla1278/nort3146/cent2230/bakk1238/jool1234/jola1264/fhjo1234	pfjo1234	PF-Jola
atla1278/nort3146/cent2230/bakk1238/jool1234/jola1264/fhjo1234/pfjo1234	here1250	Her-Ejamat
atla1278/nort3146/cent2230/bakk1238/jool1234/jola1264/fhjo1234/pfjo1234	kwat1245	Kwatay-Karon-Mlomp
atla1278/nort3146/cent2230/bakk1238/jool1234/jola1264/fhjo1234/pfjo1234/kwat1245	karo1293	Karon-Mlomp
atla1278/nort3146/wolo1248	wolo1247	Wolofic
atla1278/nort3146/wolo1248	east2703	Nyun
atla1278/nort3146/wolo1248/east2703	bain1264	Bainounk
atla1278/nort3146/wolo1248/east2703	kobi1240	Buy
atla1278/nort3146/tend1239	bass1263	Bassari-Bedik-Bapen
atla1278/nort3146/tend1239/bass1263	bedi1237	Bedik-Bapen
maba1274	maba1275	Mabang
maba1274/maba1275	maba1276	Maba-Masalit
maba1274/maba1275	rung1257	Runga-Kibet
maba1274/maba1275/maba1276	masa1301	Macro-Masalit
maba1274/maba1275/maba1276	nucl1441	Macro-Maba
toro1256	tora1268	Tor
toro1256/tora1268	coas1312	Coastal Tor
toro1256/tora1268/coas1312	beta1259	Betaf-Vitou
kamu1264	awin1249	Elevala
shas1238	uncl1531	Unclassified Shastan
shas1238	nucl1814	Nuclear Shastan
japo1237	ryuk1243	Ryukyuan
japo1237	japa1256	Japanesic
japo1237/ryuk1243	nort3255	Northern Ryukyuan
japo1237/ryuk1243	ryuk1244	Southern Ryukyu
japo1237/ryuk1243/nort3255	okin1244	Okinawa
japo1237/ryuk1243/nort3255	amam1245	Amami
japo1237/ryuk1243/nort3255/amam1245	nucl1644	Nuclear Amami
japo1237/ryuk1243/nort3255/amam1245/nucl1644	oshi1235	Oshima
japo1237/ryuk1243/nort3255/amam1245/nucl1644	okin1245	Okinoerabu-Tokunoshima
japo1237/ryuk1243/ryuk1244	macr1267	Macro-Yaeyama
japo1237/japa1256	japa1258	Japan-Taiwan Japanese
utoa1244	nort2953	Northern Uto-Aztecan
utoa1244	sout3136	Southern Uto-Aztecan
utoa1244/nort2953	cali1246	Californian Uto-Aztecan
utoa1244/nort2953	unun9948	Unclassified Northern Uto-Aztecan
utoa1244/nort2953	numi1242	Numic
utoa1244/nort2953/cali1246	serr1254	Serran
utoa1244/nort2953/cali1246	cupa1239	Cupan
utoa1244/nort2953/cali1246/cupa1239	cahu1263	Cahuilla-Cupeno
utoa1244/nort2953/cali1246/cupa1239	unun9949	Unclassified Cupan
utoa1244/nort2953/numi1242	cent2130	Central Numic
utoa1244/nort2953/numi1242	sout2968	Southern Numic
utoa1244/nort2953/numi1242	west2621	Western Numic
utoa1244/sout3136	cora1261	Corachol-Aztecan
utoa1244/sout3136	tepi1240	Tepiman
utoa1244/sout3136	opat1247	Opata-Eudeve
utoa1244/sout3136	unun9947	Unclassified Southern Uto-Aztecan
utoa1244/sout3136	cahi1243	Cahitan
utoa1244/sout3136	tara1326	Tarahumara-Guarijio
utoa1244/sout3136/cora1261	azte1234	Aztec
utoa1244/sout3136/cora1261	cora1259	Corachol
utoa1244/sout3136/cora1261/azte1234	west2809	Western Nahuatl
utoa1244/sout3136/cora1261/azte1234	east2720	Eastern Nahuatl
utoa1244/sout3136/cora1261/azte1234/west2809	west2814	Western Periphery-North Guerrero Nahuatl
utoa1244/sout3136/cora1261/azte1234/west2809	cent2258	Central Nahuatl
utoa1244/sout3136/cora1261/azte1234/west2809/west2814	nort3202	North Guerrero Nahuatl
utoa1244/sout3136/cora1261/azte1234/west2809/west2814	west2825	Western Periphery Nahuatl
utoa1244/sout3136/cora1261/azte1234/west2809/west2814/west2825	dura1246	Durango Nahuatl
utoa1244/sout3136/cora1261/azte1234/west2809/cent2258	past1250	Pastoral Guerrero Nahuatl
utoa1244/sout3136/cora1261/azte1234/west2809/cent2258	tlax1234	Tlaxcala-Southeastern Puebla Nahuatl
utoa1244/sout3136/cora1261/azte1234/west2809/cent2258/tlax1234	sout3390	Southeast Puebla-Northern Oaxaca Nahuatl
utoa1244/sout3136/cora1261/azte1234/east2720	huas1257	Huasteca Nahuatl
utoa1244/sout3136/cora1261/azte1234/east2720	isth1246	Isthmus-Pipil Nahuatl
utoa1244/sout3136/cora1261/azte1234/east2720	sier1253	Sierra de Puebla Nahuatl
utoa1244/sout3136/cora1261/azte1234/east2720/isth1246	isth1245	Isthmus Nahuatl
utoa1244/sout3136/cora1261/cora1259	cora1260	Coran
utoa1244/sout3136/tepi1240	pima1249	Piman
utoa1244/sout3136/tepi1240	tepe1281	Tepehuan
utoa1244/sout3136/tepi1240/tepe1281	sout2975	Southern Tepehuan
utoa1244/sout3136/tara1326	tara1321	Tarahumaran
utoa1244/sout3136/tara1326/tara1321	uncl1537	Unclassified Tarahumaran
mirn1241	guda1245	Ngurlun
mirn1241	djam1254	Yirram
khoe1240	khoe1241	Khoe
khoe1240/khoe1241	nonk1236	Non-Khoekhoe
khoe1240/khoe1241	khoe1242	Khoekhoe
khoe1240/khoe1241/nonk1236	west2506	West-Kxoe
khoe1240/khoe1241/nonk1236	ostk1235	Ost-Kxoe
khoe1240/khoe1241/nonk1236/west2506	kxoe1242	Kxoe-Ani
khoe1240/khoe1241/nonk1236/west2506	naro1248	Naro-Ana
khoe1240/khoe1241/nonk1236/west2506/naro1248	anaa1239	Ana
khoe1240/khoe1241/nonk1236/ostk1235	tshw1239	Tshwa Khoe
khoe1240/khoe1241/khoe1242	nort3245	North Khoekhoe
khoe1240/khoe1241/khoe1242	sout3214	South Khoekhoe
nakh1245	nakh1246	Nakh
nakh1245	dagh1238	Daghestanian
nakh1245/nakh1246	chec1244	Chechen-Ingush
nakh1245/dagh1238	lezg1248	Lezgic
nakh1245/dagh1238	avar1255	Avar-Andic-Tsezic
nakh1245/dagh1238	darg1242	Dargwic
nakh1245/dagh1238/lezg1248	nucl1321	Samur
nakh1245/dagh1238/lezg1248/nucl1321	east2790	Eastern Samur
nakh1245/dagh1238/lezg1248/nucl1321	west2428	Western Samur
nakh1245/dagh1238/lezg1248/nucl1321	sout2753	Southern Samur
nakh1245/dagh1238/lezg1248/nucl1321/east2790	udia1235	Udi-Aghwan
nakh1245/dagh1238/lezg1248/nucl1321/east2790	east2367	Tabasaran-Aghul-Lezgi
nakh1245/dagh1238/lezg1248/nucl1321/east2790/east2367	aghu1259	Aghul-Lezgi
nakh1245/dagh1238/avar1255	andi1254	Andic
nakh1245/dagh1238/avar1255	tsez1239	Tsezic
nakh1245/dagh1238/avar1255/andi1254	bagv1240	Bagvalal-Tindi
nakh1245/dagh1238/avar1255/andi1254	botl1243	Botlikh-Godoberi
nakh1245/dagh1238/avar1255/tsez1239	east2368	East Tsezic
nakh1245/dagh1238/avar1255/tsez1239	west2429	West Tsezic
nakh1245/dagh1238/darg1242	sout3260	South Dargwa
ural1272	mans1269	Mansic
ural1272	saam1281	Saami
ural1272	perm1256	Permian
ural1272	khan1279	Khantyic
ural1272	hung1287	Hungaric
ural1272	mord1256	Mordvin
ural1272	finn1317	Finnic
ural1272	mari1278	Mari
ural1272	samo1298	Samoyedic
ural1272/mans1269	nort3271	North-Central Mansi
ural1272/saam1281	west2390	Western Saami
ural1272/saam1281	east2324	Eastern Saami
ural1272/saam1281/west2390	sout3150	Southwestern Saami
ural1272/saam1281/west2390	cent2240	Central Western Saami
ural1272/saam1281/west2390/cent2240	lule1256	Lule-Pite Saami
ural1272/saam1281/east2324	main1280	Mainland Eastern Saami
ural1272/saam1281/east2324	peni1240	Peninsular Eastern Saami
ural1272/perm1256	komi1267	Komi
ural1272/khan1279	nort3264	Northern Khanty
ural1272/khan1279	east2774	East Khanty
ural1272/finn1317	coas1319	Coastal Finnic
ural1272/finn1317/coas1319	neva1234	Neva
ural1272/finn1317/coas1319/neva1234	cent2329	Central Finnic
ural1272/finn1317/coas1319/neva1234	nort3282	North Finnic
ural1272/finn1317/coas1319/neva1234/nort3282	nucl1717	Nuclear Finnish
ural1272/finn1317/coas1319/neva1234/nort3282	lado1234	Ladogan
ural1272/finn1317/coas1319/neva1234/nort3282/lado1234	east2796	East Ladoga
ural1272/samo1298	kama1376	Kamas-Selkup
ural1272/samo1298	enet1251	Enets-Nenets
ural1272/samo1298/enet1251	enet1250	Enets
ural1272/samo1298/enet1251	nene1251	Nenets
pidg1258	mala1547	Malay-based pidgin
pidg1258	enga1255	Enga-based pidgin
pidg1258	basq1268	Basque-based pidgin
pidg1258	fren1279	French-based pidgin
pidg1258	assa1271	Assamese-based pidgin
pidg1258	otta1243	Ottawa-based pidgin
pidg1258	tahi1243	Tahitian-based pidgin
pidg1258	swed1256	Swedish-based pidgin
pidg1258	gali1266	Galibi-based pidgin
pidg1258	swah1255	Swahili-based pidgin
pidg1258	zulu1250	Zulu-based pidgin
pidg1258	tuka1250	Tukang Besi-based pidgin
pidg1258	haus1258	Hausa-based pidgin
pidg1258	meke1244	Mekeo-based pidgin
pidg1258	yima1247	Yimas-based pidgin
pidg1258	tobi1240	Tobi-based pidgin
pidg1258	sepi1259	Sepik Iwam-based pidgin
pidg1258	boba1251	Bobangi-based pidgin
pidg1258	hama1242	Hamar-based pidgin
pidg1258	icel1249	Icelandic-based pidgin
pidg1258	delw1234	Delware-based pidgin
pidg1258	trio1239	Trio-based pidgin
pidg1258	engl1287	English-based pidgin
pidg1258	hind1272	Hindustani-based pidgin
pidg1258	russ1269	Russian-based pidgin
pidg1258	mini1258	Minigir-based pidgin
pidg1258	mana1302	Manambu-based pidgin
pidg1258	ihab1242	Iha-based pidgin
pidg1258	port1294	Portuguese-based pidgin
pidg1258	roma1335	Romance-based pidgin
pidg1258	onin1246	Onin-based pidgin
pidg1258	fiji1244	Fijian-based pidgin
pidg1258	hawa1248	Hawaiian-based pidgin
pidg1258	germ1289	German-based pidgin
pidg1258	span1268	Spanish-based pidgin
pidg1258	duvl1243	Duvle-based pidgin
pidg1258	dutc1258	Dutch-based pidgin
pidg1258	choc1282	Choctaw-based pidgin
pidg1258	motu1248	Motu-based pidgin
pidg1258	japa1257	Japanese-based pidgin
